,Month,Location,MinTemp,MaxTemp,Rainfall,Evaporation,Sunshine,WindGustDir,WindGustSpeed,WindDir9am,WindDir3pm,WindSpeed9am,WindSpeed3pm,Humidity9am,Humidity3pm,Pressure9am,Pressure3pm,Cloud9am,Cloud3pm,Temp9am,Temp3pm,RainToday
311,11.0,2.0,-0.12936037832185185,-0.2427912152647462,-0.3143794419905907,0.0,0.0,11.0,0.48123162262775443,11.0,11.0,1.1537990749149005,0.40392879677551136,-0.432088590977167,-0.7664643704532752,0.0,0.0,7.0,7.0,-0.07514507578234762,-0.3762648247424505,0.0
312,10.0,2.0,-0.1450281664821595,0.3274862887976268,-0.3143794419905907,0.0,0.0,12.0,1.6565750243001838,6.0,3.0,0.6901390640563444,0.6383207053551895,-0.5927343331064373,-0.5216187915000337,-1.0173287841170469,-1.472260695515698,7.0,1.0,-0.029124666071166715,0.3995379879100993,0.0
313,7.0,0.0,-0.4583839296883135,-0.9382515860725179,1.0508118082261522,0.0,0.0,13.0,-1.2426053664918084,13.0,10.0,-0.12126595494612867,-1.1196186089923963,1.44211173386432,1.1433311453820085,2.45724276708709,2.467919824483439,7.0,7.0,-0.9495328602947828,-0.8934666998441507,1.0
314,7.0,2.0,-1.273108914024314,-0.8687055489917407,-0.26381680309367433,-1.0063048400363086,-1.6570119392179676,12.0,-1.2426053664918084,14.0,13.0,-0.8167559712339627,-0.41644288325336204,0.9601745074765089,0.26188706115033916,1.9054867696856008,2.0783962749778015,3.0,6.0,-1.4864376402585588,-0.7928996685743759,0.0
315,9.0,0.0,-0.5680584468104675,-0.4097017042586113,-0.3143794419905907,0.0,0.0,10.0,-0.6941117790446748,14.0,0.0,-0.8167559712339627,0.16953688819583324,-1.824351689430843,-0.27677321254679216,0.38442969576790026,0.3854670021264725,7.0,7.0,-0.24388657805667718,-0.6204990435404759,0.0
316,7.0,3.0,-1.5551291009098525,-0.5487937784201656,-0.3143794419905907,-0.551534371526,1.0258670657707178,2.0,-0.6941117790446748,3.0,2.0,-1.6281609902364358,-0.18205097467368392,-0.3249914295576535,-1.1092481809878134,0.5484652625629322,0.3854670021264725,1.0,1.0,-1.1029342259987187,-0.47683185601222594,0.0
317,6.0,6.0,0.05865307960184043,-1.007797623153295,-0.08684756695446692,0.0,0.0,11.0,0.6379440761840783,15.0,12.0,-0.5849259658046847,-0.41644288325336204,0.21049437753991418,1.828898766451085,-0.510309759477802,-0.13889162220801207,8.0,8.0,-0.3205872609086452,-1.1089674811365258,1.0
318,1.0,1.0,2.0327943878006103,1.1064019041023307,0.11540298863319863,0.41864262796265833,-0.7382177594273219,4.0,-0.38068687193202705,0.0,1.0,-0.12126595494612867,0.8727126139348675,0.3175915389594277,0.6536399874755257,-1.8524189423463553,-1.9516742949072166,7.0,5.0,1.7656713126648846,1.2615411130795993,1.0
319,7.0,0.0,-1.273108914024314,-1.6615303717126004,0.7727172942931118,0.0,0.0,6.0,-0.7724680058228368,7.0,6.0,-0.3530959603754067,-0.41644288325336204,1.0672716688960224,1.1433311453820085,-3.0752295311821554,-2.940464843652248,7.0,7.0,-1.5784784596809207,-1.5399690437212759,1.0
320,11.0,6.0,0.8107069112966098,0.9116730002761549,-0.3143794419905907,1.934544189663687,1.2831294361120984,8.0,1.10808143685305,14.0,11.0,-0.12126595494612867,1.341496431094224,-3.430809110723546,-1.354093759941055,-0.21206327439590125,0.13077852744973306,0.0,0.0,1.3361474886938636,0.9167398630117995,0.0
321,9.0,6.0,-0.38004498888677496,-0.7296134748301863,-0.28909812254213246,-0.8547146838662059,-1.5835084048347159,12.0,-1.6343865003826183,1.0,13.0,-0.5849259658046847,-1.1196186089923963,-0.5927343331064373,-0.6195570230813303,0.9063610446612266,0.8498989265370194,7.0,5.0,-0.7501110848796662,-0.5630321685291756,0.0
322,12.0,2.0,0.43467999544922525,2.260866119643232,-0.3143794419905907,0.0,0.0,11.0,1.8132874778565076,3.0,12.0,1.1537990749149005,2.161868111123097,-2.734677561496708,-1.0113099494065168,0.0,0.0,7.0,7.0,2.1338345903543305,1.1466073630569993,0.0
323,1.0,0.0,0.16832759672399447,0.9116730002761549,-0.3143794419905907,0.6005508153667817,0.0,8.0,0.3245191690714305,9.0,8.0,1.1537990749149005,0.6383207053551895,-0.432088590977167,-1.549970223103648,0.14583250770237627,0.2506319272976084,2.0,7.0,0.0935964264919822,0.8018061129891995,0.0
324,1.0,5.0,1.1397304626630718,0.5361244000399583,-0.3143794419905907,-0.06644587178167075,1.1728741345372204,4.0,-0.38068687193202705,3.0,4.0,-0.5849259658046847,0.40392879677551136,-0.05724852600886964,0.7515782190568222,-1.1515397024038987,-1.0977188209910662,7.0,4.0,1.1674059864195343,0.6150387692024744,0.0
325,9.0,6.0,0.4190122072889176,-0.6461582303332536,-0.3143794419905907,0.41864262796265833,-0.297196553127812,11.0,0.9513689832967261,11.0,8.0,1.3856290803441784,0.8727126139348675,0.04984863541064389,1.045392913800712,0.30986807449742504,0.4453937020504272,6.0,7.0,-0.05980493921195381,-0.5917656060348255,0.0
326,5.0,4.0,-0.3017060480852365,-0.10369914110319185,-0.3143794419905907,0.0,0.0,1.0,0.08945048873694468,1.0,4.0,0.3423940559124274,-0.6508347918330402,0.3175915389594277,-0.3257423283374405,1.2344321782513241,0.8798622764989967,7.0,7.0,-0.48932876318297475,0.0978368941007741,0.0
327,8.0,6.0,-0.8814142100166215,-0.7296134748301863,-0.2385354836452161,-1.0972589337383705,-1.362997801684961,13.0,0.9513689832967261,5.0,14.0,-0.3530959603754067,0.6383207053551895,1.0672716688960224,0.16394882956904255,0.26513110173512977,-0.03401989734110834,8.0,6.0,-1.133614499139506,-0.7066993560574256,0.0
328,5.0,3.0,-0.4113805652073905,0.8699453780276886,-0.3143794419905907,-0.4908983090579589,0.9523635313874658,0.0,-1.2426053664918084,9.0,9.0,-1.396330984807158,-0.6508347918330402,-0.11079710671862641,-1.2561555283597583,0.6081145595793258,0.2805952772595858,2.0,2.0,-0.04446480264156054,0.9742067380230993,0.0
329,10.0,2.0,-0.2703704717646212,0.6334888519530463,-0.3143794419905907,0.11546231562245259,1.8344059439864857,13.0,0.6379440761840783,7.0,13.0,0.6901390640563444,1.1071045225145457,-1.7708031087210863,-1.354093759941055,0.026533913669605794,0.08583350250676704,5.0,1.0,0.3543787481886733,0.7874393942363742,0.0
330,3.0,6.0,1.1397304626630718,0.4804875703753363,-0.3143794419905907,0.0,0.0,5.0,0.3245191690714305,3.0,1.0,-1.6281609902364358,-1.1196186089923963,0.21049437753991418,0.6536399874755257,0.026533913669605794,0.055870152544806706,6.0,7.0,0.7685624355893005,0.5144717379326994,0.0
331,8.0,4.0,-0.646397387612006,-0.8269779267432743,-0.3143794419905907,-1.4610753085466173,-0.297196553127812,3.0,-1.2426053664918084,13.0,2.0,-0.5849259658046847,-1.1196186089923963,1.656306056703347,0.3108561769409875,2.173908606259305,2.2731580497306374,8.0,1.0,-1.2409954551322613,-0.7497995123159007,0.0
332,8.0,6.0,-1.5394613127495447,-0.743522682246342,-0.3143794419905907,0.0,0.0,1.0,-2.10452386105159,8.0,12.0,-0.9326709739486018,-1.7055983804415917,1.4956603145740766,-0.4726496757093854,0.0,0.0,7.0,7.0,-1.6705192791032821,-0.6635991997989505,0.0
333,7.0,4.0,-0.5680584468104675,-0.7713410970786528,-0.3143794419905907,0.0,0.0,3.0,0.6379440761840783,5.0,3.0,-0.12126595494612867,-0.41644288325336204,-0.05724852600886964,-0.27677321254679216,-0.033115383346770964,-0.5433968466946042,7.0,7.0,-0.8881723140132086,-0.6923326373046009,0.0
334,1.0,1.0,1.9387876588387645,1.5932241636677715,-0.3143794419905907,-0.005809809313629819,0.0,5.0,-0.5373993254883509,3.0,6.0,-0.12126595494612867,-0.8852267004127182,0.3711401196691845,-0.12986586517484727,-1.0173287841170469,-1.0827371460100774,7.0,5.0,1.8423719955168525,1.7643762694284744,0.0
335,5.0,5.0,-0.035353649360005714,-0.39579249684245615,-0.3143794419905907,0.0,0.0,6.0,-0.9291804593791607,3.0,9.0,-1.6281609902364358,-0.8852267004127182,0.7995287653472386,1.0943620295913603,1.0107473144398986,0.9397889764229344,8.0,7.0,-0.07514507578234762,-0.2756977934726756,0.0
336,2.0,0.0,1.2807405561058407,1.5097689191708388,-0.3143794419905907,0.0,0.0,7.0,-0.6941117790446748,7.0,1.0,0.6901390640563444,0.6383207053551895,-0.6462829138161941,0.4577635243129324,-1.2111889994202756,-1.2325538958199302,7.0,7.0,1.7503311760944906,1.3190079880908991,0.0
337,5.0,3.0,-0.5993940231310828,-0.06197151885472545,-0.3143794419905907,0.0,0.0,11.0,-0.5373993254883509,11.0,15.0,0.6901390640563444,-0.41644288325336204,-0.11079710671862641,-0.8644026020345719,0.05635856217780265,-0.004056547379130982,7.0,7.0,-0.5200090363237622,0.08347017534794941,0.0
338,4.0,6.0,0.35634105464768673,1.2176755634315743,-0.3143794419905907,0.0,0.0,10.0,-0.6941117790446748,3.0,10.0,-1.6281609902364358,-1.4712064718619136,-0.16434568742838318,-1.4030628757317032,0.0,0.0,7.0,7.0,0.13961683620316256,1.3333747068437243,0.0
339,9.0,6.0,-0.34870941256615967,-0.020243896606259054,-0.3143794419905907,0.0,0.0,12.0,0.6379440761840783,3.0,15.0,-1.6281609902364358,0.40392879677551136,0.04984863541064389,-1.0113099494065168,-0.18223862588772133,-0.3336533969608138,7.0,7.0,-0.10582534892313472,0.08347017534794941,0.0
340,6.0,6.0,-1.3514478548258524,-1.1886173195633158,-0.3143794419905907,0.0,0.0,5.0,-0.7724680058228368,4.0,5.0,-0.5849259658046847,-1.1196186089923963,-0.5927343331064373,-0.570587907290682,2.4721550913412056,2.303121399692581,7.0,7.0,-1.2870158648434422,-1.152067637395001,0.0
341,7.0,4.0,-0.9910887271387753,-1.8145316532903104,-0.28909812254213246,-0.975986808802288,-2.7595649549667423,6.0,-0.38068687193202705,6.0,6.0,-0.3530959603754067,0.05234093390599418,0.5853344425082115,0.7026091032661739,1.6072402846037002,1.5240743006813737,8.0,8.0,-1.563138323110527,-1.7411031062608258,0.0
342,9.0,3.0,-0.8187430573753907,-0.006334689190103918,-0.3143794419905907,0.782459002770905,-0.5912106906608185,2.0,0.08945048873694468,2.0,2.0,0.11056405048314935,-0.41644288325336204,-2.2527403351088973,-1.7948158020568896,1.055484287202177,0.7150638517081553,6.0,7.0,-0.04446480264156054,0.06910345659512421,0.0
343,12.0,6.0,0.6070256652126101,1.3706768450092843,-0.3143794419905907,2.1770884395358516,2.0549165471362403,11.0,-0.06726196481937922,2.0,8.0,0.3423940559124274,-0.18205097467368392,-1.4495116244625457,-1.9417231494288345,-0.13750165312542606,-0.27372669703687613,4.0,6.0,0.8912835281524494,1.4914086131247997,0.0
344,12.0,1.0,2.064129964121226,1.4124044672577503,-0.3143794419905907,-0.24835405918579434,-0.44420362189431545,13.0,0.9513689832967261,1.0,14.0,-0.8167559712339627,-0.6508347918330402,0.8530773460569954,0.16394882956904255,-1.6436464027890283,-1.607095770344562,8.0,7.0,1.6889706298129166,1.520142050630449,0.0
345,11.0,6.0,0.27800211384614826,0.4248507407107147,-0.3143794419905907,0.0,2.0549165471362403,15.0,0.24616294229326857,11.0,12.0,0.3423940559124274,0.6383207053551895,-0.7533800752357076,-0.3257423283374405,-0.3313618684286717,-0.12390994722702338,3.0,3.0,0.6458413430261515,0.1553037691120744,0.0
346,7.0,4.0,-0.8187430573753907,-1.3694370159733362,1.8598140305768143,-1.3398031836105349,0.0,12.0,-0.5373993254883509,7.0,14.0,-0.5849259658046847,-0.6508347918330402,0.8530773460569954,1.3392076085446019,0.5633775868170305,0.909825626460957,7.0,7.0,-1.3176961379842294,-1.2670013874176007,1.0
347,4.0,0.0,0.5600223007316869,0.5500336074561134,-0.3143794419905907,0.0,0.0,10.0,0.24616294229326857,3.0,10.0,-2.0590640786124762e-16,1.9274762025434191,-0.6462829138161941,0.3108561769409875,0.6379392080875057,0.7450272016701327,7.0,7.0,0.7685624355893005,0.5288384566855241,0.0
348,3.0,5.0,1.7351064127547644,1.0924926966861757,-0.28909812254213246,-0.24835405918579434,1.136122367345595,1.0,-0.7724680058228368,4.0,4.0,-0.3530959603754067,-0.6508347918330402,-0.5391857523966805,0.21291794535969086,-0.4506604624614252,-0.783103646390372,5.0,3.0,1.8423719955168525,1.1897075193154745,0.0
349,1.0,0.0,0.02731750328122514,0.11884817755529528,-0.3143794419905907,-0.12708193424971195,0.9523635313874658,8.0,-0.38068687193202705,6.0,2.0,-0.12126595494612867,0.40392879677551136,-0.2714428488478967,0.4087944085222841,0.9510980174235049,0.819935576575059,7.0,4.0,-0.1671858952047092,-0.1032971684387757,0.0
350,1.0,0.0,0.05865307960184043,0.06321134789067326,-0.3143794419905907,0.0,0.0,12.0,0.48123162262775443,11.0,12.0,0.9219690694856224,1.1071045225145457,-0.432088590977167,-0.5216187915000337,-1.3901368904694227,-1.2325538958199302,3.0,1.0,-0.1365056220639218,0.0978368941007741,0.0
351,5.0,4.0,-1.5081257364289293,-0.2427912152647462,-0.3143794419905907,-1.3398031836105349,-0.6647142250440703,1.0,-1.5560302736044562,4.0,1.0,-0.9326709739486018,-0.41644288325336204,1.656306056703347,0.16394882956904255,0.6528515323416041,0.5352837519363253,6.0,5.0,-1.0875940894283254,-0.23259763721420051,0.0
352,11.0,2.0,1.5470929548310721,1.6766794081647034,-0.3143794419905907,2.419632689408016,1.6873988752199822,11.0,0.08945048873694468,11.0,11.0,0.3423940559124274,0.40392879677551136,-2.3598374965284106,-1.696877570475593,-1.4646985117398978,-1.3224439457058452,3.0,5.0,1.7503311760944906,1.6925426756643493,0.0
353,4.0,6.0,0.18399538488430212,0.7308533038661342,-0.3143794419905907,0.0,0.0,9.0,-0.5373993254883509,12.0,9.0,-1.1645009793778798,0.40392879677551136,0.7995287653472386,0.5067326401035807,-0.3015372199204749,0.19070522737367077,7.0,7.0,0.5231202504630026,0.1553037691120744,0.0
354,8.0,6.0,0.2153309612049174,-0.5487937784201656,1.1013744471230682,-0.551534371526,0.731852928237711,13.0,1.6565750243001838,12.0,15.0,1.9652040939173736,1.341496431094224,-0.5391857523966805,0.555701755894229,-0.19715095014181977,0.10081517748775572,2.0,5.0,0.07825628992158838,-0.4193649810009256,1.0
355,6.0,6.0,-0.6934007520929291,-1.007797623153295,-0.16269152529984154,-0.7334425589301234,-0.03993418278643121,13.0,-0.22397441837570314,14.0,13.0,0.5742240613417054,0.8727126139348675,1.4956603145740766,0.11497971377839425,0.4888159655465553,0.6251738018222402,5.0,6.0,-1.1182743625691127,-0.8790999810913258,1.0
356,8.0,5.0,-0.2390348954440059,0.38312311846224834,-0.3143794419905907,-0.975986808802288,0.8053564626209623,7.0,0.48123162262775443,5.0,5.0,-0.3530959603754067,0.8727126139348675,-0.5391857523966805,0.35982529273163577,-0.5550467322400973,-1.1876088708769812,3.0,6.0,0.32369847504788624,-0.0027301371690007983,0.0
357,3.0,2.0,-0.3017060480852365,0.4943967777914919,-0.3143794419905907,-0.24835405918579434,0.1438246531716979,15.0,-0.5373993254883509,0.0,13.0,-0.12126595494612867,-0.6508347918330402,0.04984863541064389,-1.2561555283597583,0.10109553494008099,0.2506319272976084,2.0,7.0,-0.25922671462707075,0.4713715816742243,0.0
358,9.0,0.0,-1.16343439690216,-1.2164357343956267,-0.3143794419905907,0.0,0.0,13.0,-0.5373993254883509,7.0,14.0,-0.12126595494612867,-0.6508347918330402,-0.3249914295576535,0.11497971377839425,0.0,0.0,7.0,7.0,-1.1489546357098996,-1.2239012311591257,0.0
359,2.0,6.0,0.8733780639378409,0.2857586665491604,-0.3143794419905907,0.0,0.0,10.0,0.9513689832967261,10.0,10.0,1.3856290803441784,1.1071045225145457,-0.05724852600886964,-0.03192763359355066,0.07127088643190108,0.2805952772595858,7.0,7.0,0.43107943104064134,0.37080455040444943,0.0
360,10.0,6.0,0.8420424876172257,1.9409543490716574,-0.3143794419905907,1.2069114400471932,1.907909478369737,14.0,-0.6941117790446748,1.0,14.0,-0.12126595494612867,-0.6508347918330402,-1.6101573665918159,-1.4030628757317032,-0.6296083535105724,-0.7681219714093833,1.0,1.0,1.5509094006793744,1.7643762694284744,0.0
361,5.0,4.0,-0.5680584468104675,-0.6183398155009429,-0.3143794419905907,-1.4610753085466173,-1.0322318969603286,3.0,-1.7910989539389421,4.0,10.0,-0.5849259658046847,-1.4712064718619136,0.9601745074765089,0.8495164506381188,0.6677638565957026,0.9697523263849117,7.0,5.0,-0.7040906751684852,-0.5055652935178758,0.0
362,2.0,6.0,1.4060828613883025,0.14666659238760604,0.4440601414631552,0.0,0.0,11.0,0.08945048873694468,15.0,8.0,-1.1645009793778798,-1.3540105175720745,1.656306056703347,2.3675590401482163,0.0,0.0,7.0,7.0,0.8759433915820556,-0.1032971684387757,1.0
363,10.0,2.0,0.4190122072889176,0.5222151926238027,-0.3143794419905907,1.934544189663687,-0.40745185470268946,8.0,-0.5373993254883509,8.0,8.0,0.11056405048314935,-0.6508347918330402,0.3711401196691845,-1.1092481809878134,0.3993420200219817,0.6251738018222402,7.0,7.0,-0.1365056220639218,0.3995379879100993,0.0
364,1.0,6.0,1.1240626745027638,0.508305985207647,-0.3143794419905907,3.9961703135770863,1.2831294361120984,12.0,1.343150117187536,12.0,12.0,1.9652040939173736,0.40392879677551136,-0.003699945299112877,-1.0113099494065168,-1.5541724572644546,-0.9928470961241624,5.0,2.0,0.5844807967445773,0.5863053316968244,0.0
365,9.0,4.0,-0.7874074810547752,-0.84088713415943,0.11540298863319863,0.0,0.0,14.0,-0.5373993254883509,14.0,14.0,-0.3530959603754067,0.16953688819583324,1.60275747599359,0.7515782190568222,1.0853089357103738,0.864880601518008,7.0,7.0,-1.0262335431467509,-0.7210660748102509,1.0
366,7.0,6.0,-1.5081257364289293,-0.8965239638240515,-0.3143794419905907,0.0,0.0,15.0,-0.9291804593791607,8.0,11.0,-0.8167559712339627,-0.41644288325336204,0.26404295824967094,-0.4726496757093854,0.7721501263743576,0.9248073014419457,7.0,7.0,-0.9035124505836022,-0.8359998248328507,0.0
367,9.0,4.0,-0.38004498888677496,-1.063434452817917,-0.28909812254213246,-0.8547146838662059,0.5113423250879562,13.0,-0.22397441837570314,13.0,13.0,0.6901390640563444,0.40392879677551136,0.04984863541064389,0.4577635243129324,0.4291666685301786,0.9697523263849117,7.0,7.0,-0.6734104020276981,-1.0227671686195758,0.0
368,1.0,5.0,1.2807405561058407,0.7864901335307557,-0.3143794419905907,-0.30899012165383555,1.2831294361120984,0.0,-1.0858929129354846,11.0,0.0,-0.8167559712339627,-0.41644288325336204,-0.8604772366552211,0.3108561769409875,-1.3006629449448492,-1.3224439457058452,5.0,3.0,1.1980862595603214,0.7012390817194245,0.0
369,9.0,4.0,-0.3957127770470829,-0.8965239638240515,-0.26381680309367433,-0.7334425589301234,0.8053564626209623,7.0,0.08945048873694468,14.0,13.0,-0.5849259658046847,-0.41644288325336204,1.2279174110252928,0.21291794535969086,0.30986807449742504,0.6251738018222402,7.0,7.0,-0.8114716311612407,-0.8503665435856756,0.0
370,6.0,6.0,-0.6307295994516984,-0.68788585258172,0.21652826642703146,-1.2791671211424938,0.731852928237711,13.0,2.3617810653036413,14.0,15.0,-0.5849259658046847,2.3962600197027752,0.6924316039277251,-0.570587907290682,-1.4050492147235043,-1.4572790205347093,7.0,7.0,-1.0722539528579318,-0.8934666998441507,1.0
371,8.0,4.0,-0.4113805652073905,-0.020243896606259054,-0.3143794419905907,-1.4610753085466173,0.1805764203633236,6.0,1.6565750243001838,0.0,3.0,-1.396330984807158,0.05234093390599418,1.60275747599359,-0.17883498096549558,-0.5848713807482772,-0.8879753712572757,7.0,7.0,-0.8881723140132086,0.1553037691120744,0.0
372,8.0,5.0,-0.5837262349707751,-0.8826147564078963,-0.3143794419905907,-0.551534371526,-2.7595649549667423,14.0,-1.6343865003826183,12.0,10.0,-0.8167559712339627,-1.7055983804415917,-0.05724852600886964,0.11497971377839425,1.1449582327267336,1.1345507511757362,8.0,8.0,-0.7501110848796662,-0.7066993560574256,0.0
373,9.0,1.0,1.327743920586764,0.6891256816176677,1.0508118082261522,0.782459002770905,-1.6202601720263414,2.0,-0.38068687193202705,10.0,2.0,-0.5849259658046847,0.05234093390599418,0.42468870037894124,0.35982529273163577,0.026533913669605794,-0.22878167209391007,6.0,7.0,1.1520658498491405,0.6006720504496491,1.0
374,10.0,4.0,-0.16069595464246741,-0.21497280043243544,-0.2385354836452161,0.0,0.0,13.0,-1.1135089547758803e-15,5.0,9.0,-0.12126595494612867,-4.163636699055895e-16,1.174368830315536,0.0,-0.7190822990351461,-1.142663845934015,7.0,7.0,-0.33592739747903877,0.0,0.0
375,3.0,1.0,2.0797977522815336,1.3984952598415947,-0.3143794419905907,-0.7334425589301234,1.0258670657707178,14.0,-0.9291804593791607,0.0,3.0,-0.9326709739486018,0.05234093390599418,0.5317858617984548,0.7026091032661739,-1.0322411083711283,-1.1576455209150038,3.0,3.0,1.9190726783688206,1.5776089256417498,0.0
376,7.0,3.0,-2.040830533879391,-0.048062311438570315,-0.3143794419905907,-0.4908983090579589,1.136122367345595,0.0,-0.6941117790446748,3.0,1.0,-1.6281609902364358,-0.6508347918330402,-0.8604772366552211,-1.7948158020568896,1.0703966114562584,0.685100501746178,0.0,0.0,-1.3483764111250167,0.06910345659512421,0.0
377,7.0,6.0,-0.9440853626578523,-0.9799792083209843,-0.3143794419905907,-0.4908983090579589,0.6583493938544596,13.0,0.3245191690714305,13.0,10.0,1.3856290803441784,-0.41644288325336204,-0.7533800752357076,-0.27677321254679216,1.323906123775881,1.4042209008334643,1.0,1.0,-1.3637165476954103,-0.8359998248328507,0.0
378,1.0,6.0,1.3120761324264565,2.817234416289449,-0.3143794419905907,1.934544189663687,2.0549165471362403,0.0,1.10808143685305,0.0,2.0,1.8492890912027344,-0.6508347918330402,-2.03854601226987,-1.9906922652194827,-0.25680024715819655,-0.738158621447423,0.0,0.0,1.9650930880800015,2.971180644665774,0.0
379,6.0,6.0,0.02731750328122514,-0.8965239638240515,-0.06156624750600874,-1.2185310586744527,-2.5023025846253613,2.0,-0.06726196481937922,14.0,10.0,-0.3530959603754067,-0.41644288325336204,0.478237281088698,-0.03192763359355066,3.0537357372508915,2.977296773836918,7.0,7.0,-0.41262808033100673,-0.8216331060800257,1.0
380,11.0,0.0,0.10565644408276363,-0.9104331712402072,-0.3143794419905907,0.0,0.0,12.0,0.7946565297404022,5.0,12.0,-0.5849259658046847,0.6383207053551895,0.6924316039277251,2.318589924357568,-1.196276675166177,-1.142663845934015,8.0,8.0,-0.15184575863431563,-1.0515006061252257,0.0
381,7.0,2.0,-0.9440853626578523,-1.2720725640602484,-0.11212888640292512,0.0,0.0,14.0,-0.38068687193202705,13.0,13.0,0.5742240613417054,-0.18205097467368392,0.5853344425082115,0.3108561769409875,0.0,0.0,7.0,7.0,-1.2103151819914741,-1.1951677936534757,1.0
382,6.0,6.0,-0.6307295994516984,-1.0495252454017614,-0.3143794419905907,-1.0972589337383705,0.2173281875549493,11.0,-0.22397441837570314,6.0,8.0,-0.3530959603754067,0.16953688819583324,-0.003699945299112877,0.6536399874755257,0.5782899110711289,0.59521045186028,5.0,2.0,-0.9341927237243892,-1.008400449866751,0.0
383,6.0,4.0,-1.8058137114747759,-0.8826147564078963,-0.28909812254213246,-1.0972589337383705,0.0,10.0,-1.7910989539389421,3.0,0.0,-1.6281609902364358,-1.7055983804415917,1.60275747599359,-0.5216187915000337,1.3835554207922744,1.3143308509475662,7.0,7.0,-1.9926621470815478,-0.9222001373498007,0.0
384,12.0,6.0,0.46601557176984054,0.11884817755529528,-0.3143794419905907,-0.18771799671775316,1.6873988752199822,1.0,-0.22397441837570314,0.0,1.0,-0.3530959603754067,0.40392879677551136,-0.9140258173649779,-0.37471144412808877,0.7274131536120794,0.6551371517842176,4.0,5.0,0.6611814795965454,0.22713736287619943,0.0
385,7.0,0.0,-2.620538695810776,-1.4528922604702688,-0.3143794419905907,-1.3398031836105349,0.1438246531716979,8.0,-0.6941117790446748,13.0,8.0,-1.396330984807158,-0.18205097467368392,0.0,-0.8154334862439235,2.114259309242911,2.24319469976866,1.0,3.0,-2.2381043322078455,-1.3388349811817257,0.0
386,7.0,0.0,-0.7717396928944675,-0.8965239638240515,-0.3143794419905907,-1.4610753085466173,-1.8775225423677226,3.0,0.24616294229326857,3.0,6.0,-0.12126595494612867,0.05234093390599418,0.7995287653472386,0.6536399874755257,-0.2418879229040981,-0.783103646390372,7.0,7.0,-1.1182743625691127,-1.080234043630876,0.0
387,5.0,5.0,0.4190122072889176,-0.08978993368703622,-0.3143794419905907,-0.8547146838662059,0.0,8.0,0.7946565297404022,12.0,8.0,1.1537990749149005,2.3962600197027752,-0.37854001026741024,-0.12986586517484727,0.5186406140547521,0.9697523263849117,7.0,7.0,0.5231202504630026,-0.1751307622029007,0.0
388,9.0,4.0,-0.7247363284135445,-1.4389830530541134,-0.28909812254213246,-1.6429834959507406,0.1438246531716979,13.0,0.7946565297404022,9.0,12.0,-1.396330984807158,-0.18205097467368392,-0.7533800752357076,0.16394882956904255,0.04144623792370422,0.14576020243072174,6.0,7.0,-0.9648729968651766,-1.5399690437212759,0.0
389,7.0,0.0,-1.16343439690216,-1.2442541492279373,-0.08684756695446692,-0.8547146838662059,0.1805764203633236,14.0,0.48123162262775443,6.0,7.0,0.3423940559124274,0.16953688819583324,-0.432088590977167,-0.4726496757093854,-1.6138217542808484,-1.007828771105151,6.0,1.0,-1.0108934065763573,-1.1664343561478259,1.0
390,1.0,6.0,0.8263746994569177,-0.048062311438570315,-0.3143794419905907,0.0,0.0,10.0,-0.22397441837570314,12.0,8.0,-0.12126595494612867,-0.18205097467368392,0.8530773460569954,1.192300261172657,-0.0778523561090493,0.025906802582829343,8.0,8.0,0.2623379287663115,-0.060197012180300595,0.0
391,3.0,6.0,0.29366990200645593,-0.29842804492936775,0.9749678498807773,-0.6728064964620823,-0.40745185470268946,15.0,1.4998625707438598,15.0,15.0,1.1537990749149005,1.4586923853840628,-0.7533800752357076,0.017041482197097647,0.3695173715138018,0.8948439514799854,7.0,7.0,0.001555607069620378,-0.30443123097832553,1.0
392,2.0,5.0,1.6254318956326106,1.0229466596053984,0.24180958587548967,-0.30899012165383555,1.2463776689204726,10.0,-0.5373993254883509,10.0,9.0,-0.5849259658046847,-0.6508347918330402,0.1569457968301574,0.35982529273163577,-0.8980301900842763,-0.9029570462382474,7.0,2.0,1.4742087178274064,1.2040742380682996,1.0
393,6.0,6.0,-1.3827834311464677,-0.5348845710040105,-0.3143794419905907,-1.2791671211424938,0.5113423250879562,15.0,-1.7910989539389421,4.0,13.0,-0.5849259658046847,-1.1196186089923963,0.7995287653472386,0.11497971377839425,1.5774156360955032,1.6589093755102207,1.0,1.0,-1.2256553185618677,-0.4624651372594007,0.0
394,4.0,6.0,0.042985291441532784,-0.13151755593550263,1.4805942388499413,0.0,0.0,13.0,-1.1135089547758803e-15,3.0,9.0,-1.6281609902364358,-2.174382197600948,0.3711401196691845,0.7515782190568222,0.0,0.0,6.0,8.0,0.3697188847590666,0.011636581583824407,1.0
395,11.0,4.0,0.7010323941744561,-0.4097017042586113,-0.08684756695446692,0.0,0.0,0.0,-0.22397441837570314,11.0,0.0,-0.3530959603754067,0.40392879677551136,1.4956603145740766,1.6330223032884916,-0.0032907348385741108,0.08583350250676704,8.0,8.0,0.1702971093439502,-0.3187979497311507,1.0
396,1.0,6.0,1.4530862258692256,2.3860489863886305,-0.3143794419905907,11.090589622337902,0.0,9.0,1.10808143685305,2.0,11.0,0.6901390640563444,0.8727126139348675,-2.7882261422064647,-2.382445191544669,-0.46557278671552366,-0.46848847178967784,0.0,0.0,1.7043107663833104,2.5689125195866747,0.0
